seed_id,candidate_id,candidate_rank,nid,news_id,summary,original_title,category,subvert,original_clickbait_penalty,original_predicted_clickbait,candidate_title,candidate_model,candidate_error,candidate_clickbait_penalty,candidate_predicted_clickbait,candidate_pred_faithfulness,candidate_pred_clarity,candidate_pred_specificity,candidate_pred_attractiveness,candidate_pred_non_clickbait,candidate_pred_overall,candidate_quality_reward,candidate_pairwise_reward,agentic_final_score
4,4_c2,2,50407,N13403,"The Seattle Seahawks once again rallied for a win, this time over the previously unbeaten 49ers. And this Seattle team is for real, writes Mike Jones.",'We always believe': Win over 49ers proves Seattle Seahawks' mindset is more than just lip service,sports,football_nfl,0.00012817541,0,Mike Jones Reports Seahawks' Impressive Win Over 49ers,gpt-4o-mini,,9.529117232887074e-05,0.0,4.747246742248535,4.7878923416137695,4.552501201629639,4.151561737060547,4.805361747741699,4.700264930725098,4.60901403427124,0.05105217918753624,4.6216816902160645
4,4_c3,3,50407,N13403,"The Seattle Seahawks once again rallied for a win, this time over the previously unbeaten 49ers. And this Seattle team is for real, writes Mike Jones.",'We always believe': Win over 49ers proves Seattle Seahawks' mindset is more than just lip service,sports,football_nfl,0.00012817541,0,Seattle Seahawks Prove Their Strength Against 49ers' Undefeated Record,gpt-4o-mini,,9.273824980482459e-05,0.0,4.649376392364502,4.7325592041015625,4.291576385498047,4.023867607116699,4.737866401672363,4.550958156585693,4.486513614654541,0.04305225610733032,4.4971842765808105
5,5_c1,1,42378,N7244,Listed starters for the Cyclones and Longhorns in their 2019 Big 12 Conference matchup at Jack Trice Stadium in Ames.,Depth charts: Projected starters for Iowa State vs. No. 23 Texas,sports,football_ncaa,0.00015676561,0,Cyclones and Longhorns Announce Starters for Big 12 Matchup,gpt-4o-mini,,8.73520111781545e-05,0.0,4.742273330688477,4.775202751159668,4.600502967834473,4.191370964050293,4.7996625900268555,4.719453811645508,4.622093200683594,0.06456403434276581,4.638146877288818
5,5_c2,2,42378,N7244,Listed starters for the Cyclones and Longhorns in their 2019 Big 12 Conference matchup at Jack Trice Stadium in Ames.,Depth charts: Projected starters for Iowa State vs. No. 23 Texas,sports,football_ncaa,0.00015676561,0,Big 12 Conference Starters Revealed for Cyclones vs. Longhorns,gpt-4o-mini,,0.0001422022469341755,0.0,4.741499900817871,4.777241230010986,4.594449043273926,4.178015232086182,4.800119400024414,4.71905517578125,4.618655204772949,0.05874506011605263,4.633199214935303
5,5_c3,3,42378,N7244,Listed starters for the Cyclones and Longhorns in their 2019 Big 12 Conference matchup at Jack Trice Stadium in Ames.,Depth charts: Projected starters for Iowa State vs. No. 23 Texas,sports,football_ncaa,0.00015676561,0,"Cyclones, Longhorns Set for 2019 Big 12 Showdown at Jack Trice",gpt-4o-mini,,0.00024172851408366114,0.0,4.745662212371826,4.786716938018799,4.583639144897461,4.194563865661621,4.803739547729492,4.714791297912598,4.622921466827393,0.05557344853878021,4.63657283782959
6,6_c1,1,63352,N1369,A local airman returned home to the Miami Valley on Friday and was greeted by dozens of family and friends.,Local Airman returns from 6 Months in Afghanistan,health,wellness,8.4165134e-05,0,Local Airman Welcomed Home by Family and Friends in Miami Valley,gpt-4o-mini,,0.0001501459046266973,0.0,4.748382568359375,4.794699668884277,4.574278354644775,4.204527854919434,4.810245990753174,4.709524154663086,4.625837326049805,0.10275930911302567,4.651376724243164
6,6_c2,2,63352,N1369,A local airman returned home to the Miami Valley on Friday and was greeted by dozens of family and friends.,Local Airman returns from 6 Months in Afghanistan,health,wellness,8.4165134e-05,0,Miami Valley Residents Celebrate Local Airman's Return Home,gpt-4o-mini,,0.000141376702231355,0.0,4.747811794281006,4.7959160804748535,4.566527366638184,4.201369285583496,4.810323715209961,4.701272010803223,4.623269081115723,0.09021967649459839,4.6456828117370605
6,6_c3,3,63352,N1369,A local airman returned home to the Miami Valley on Friday and was greeted by dozens of family and friends.,Local Airman returns from 6 Months in Afghanistan,health,wellness,8.4165134e-05,0,"Airman Returns to Miami Valley, Surrounded by Loved Ones",gpt-4o-mini,,0.00012161087215645239,0.0,4.656332015991211,4.767122745513916,4.330018043518066,4.086359977722168,4.758984565734863,4.57051944732666,4.5168256759643555,0.08391183614730835,4.537682056427002
7,7_c1,1,29280,N3913,"Students at Hartford's new Weaver campus are working to erase stark lines dividing the building's two school communities, the public school drawing students from the neighborhoods and the magnet arts school that mostly serves the suburbs. Working with staff and administrators, they're trying to counteract some of the unintended consequences of relocating and reorganizing three high schools ...","Hartford's Weaver forging a new identity at campus shared by public, magnet students",news,newsus,0.00013871084,0,Hartford Students Unite to Bridge School Community Divides,gpt-4o-mini,,0.00010048272088170052,0.0,4.727417469024658,4.790295600891113,4.435274600982666,4.138261318206787,4.800227642059326,4.659849166870117,4.579361438751221,0.0906822457909584,4.601931571960449
7,7_c2,2,29280,N3913,"Students at Hartford's new Weaver campus are working to erase stark lines dividing the building's two school communities, the public school drawing students from the neighborhoods and the magnet arts school that mostly serves the suburbs. Working with staff and administrators, they're trying to counteract some of the unintended consequences of relocating and reorganizing three high schools ...","Hartford's Weaver forging a new identity at campus shared by public, magnet students",news,newsus,0.00013871084,0,Weaver Campus Students Work to Integrate Two School Communities,gpt-4o-mini,,0.00020266440697014332,0.0,4.749141216278076,4.798784255981445,4.535046577453613,4.193426609039307,4.8188371658325195,4.713602066040039,4.6202311515808105,0.12165538966655731,4.650442123413086
7,7_c3,3,29280,N3913,"Students at Hartford's new Weaver campus are working to erase stark lines dividing the building's two school communities, the public school drawing students from the neighborhoods and the magnet arts school that mostly serves the suburbs. Working with staff and administrators, they're trying to counteract some of the unintended consequences of relocating and reorganizing three high schools ...","Hartford's Weaver forging a new identity at campus shared by public, magnet students",news,newsus,0.00013871084,0,Efforts Underway to Erase Divisions at Hartford's Weaver Campus,gpt-4o-mini,,8.264693315140903e-05,0.0,4.501095771789551,4.650661468505859,3.9895472526550293,3.8497507572174072,4.654167175292969,4.357921600341797,4.325172424316406,0.09351050853729248,4.3484673500061035
8,8_c1,1,13158,N36369,"Considering that Domingue is slated to be an unrestricted free agent this summer, finding an opportunity to play regularly (even if it isn't necessarily at the NHL level to start with) would be ideal.",Louis Domingue changes agents amid attempt to play at NHL level again,sports,icehockey_nhl,7.8780766e-05,0,Domingue Seeks Regular Playing Opportunity Before Free Agency,gpt-4o-mini,,0.00010918472253251821,0.0,4.715512752532959,4.792209625244141,4.434470176696777,4.113528251647949,4.808553695678711,4.658591270446777,4.572727680206299,0.10954402387142181,4.60000467300415
8,8_c2,2,13158,N36369,"Considering that Domingue is slated to be an unrestricted free agent this summer, finding an opportunity to play regularly (even if it isn't necessarily at the NHL level to start with) would be ideal.",Louis Domingue changes agents amid attempt to play at NHL level again,sports,icehockey_nhl,7.8780766e-05,0,Unrestricted Free Agent Domingue Aims for Regular Playing Time,gpt-4o-mini,,0.00010367610229877755,0.0,4.705924034118652,4.781310558319092,4.405078411102295,4.100216865539551,4.7977070808410645,4.647913932800293,4.558929920196533,0.10349591821432114,4.584700584411621
8,8_c3,3,13158,N36369,"Considering that Domingue is slated to be an unrestricted free agent this summer, finding an opportunity to play regularly (even if it isn't necessarily at the NHL level to start with) would be ideal.",Louis Domingue changes agents amid attempt to play at NHL level again,sports,icehockey_nhl,7.8780766e-05,0,Domingue Looks for Playing Opportunities Ahead of Free Agency,gpt-4o-mini,,0.00011213226389372721,0.0,4.663095474243164,4.772946834564209,4.324193954467773,4.065800666809082,4.784345626831055,4.600275039672852,4.521184921264648,0.10766483098268509,4.5479888916015625
9,9_c1,1,5749,N61058,A driver was fatally shot in St. Paul on Sunday night and police are searching for the person responsible.,Driver dies after being shot in St. Paul's Summit-U area,news,newsworld,7.788181e-05,0,Driver Fatally Shot in St. Paul on Sunday Night,gpt-4o-mini,,0.00010662867134669796,0.0,4.749660491943359,4.792363166809082,4.568009853363037,4.177196979522705,4.812036514282227,4.713281631469727,4.620044231414795,0.06523483991622925,4.636246204376221
9,9_c2,2,5749,N61058,A driver was fatally shot in St. Paul on Sunday night and police are searching for the person responsible.,Driver dies after being shot in St. Paul's Summit-U area,news,newsworld,7.788181e-05,0,St. Paul Police Investigate Fatal Shooting of Driver,gpt-4o-mini,,6.962879706406966e-05,0.0,4.7396135330200195,4.785209655761719,4.520809173583984,4.156707763671875,4.807402610778809,4.691278457641602,4.602385997772217,0.06325750052928925,4.618130683898926
9,9_c3,3,5749,N61058,A driver was fatally shot in St. Paul on Sunday night and police are searching for the person responsible.,Driver dies after being shot in St. Paul's Summit-U area,news,newsworld,7.788181e-05,0,Search Underway for Suspect in St. Paul Driver Shooting,gpt-4o-mini,,7.094521424733102e-05,0.0,4.7093915939331055,4.772438049316406,4.455887794494629,4.100462913513184,4.801827430725098,4.650216102600098,4.566985130310059,0.046633411198854446,4.5785722732543945
10,10_c1,1,37719,N1117,The playoffs begin next week across Oklahoma. Here is a complete list of the first-round playoff pairings for each class. Class 6A-I Moore at Edmond Santa Fe Jenks at Mustang Norman at Owasso Tulsa Union at Broken Arrow Class 6A-II Sapulpa at Stillwater Choctaw at Muskogee Midwest City at Bixby Tulsa Washington at Del City Class 5A Woodward at Noble Tulsa Kelley at Collinsville Pryor ...,High school football: First-round playoff pairings,sports,basketball_ncaa,0.0001209557,0,Oklahoma Playoffs Start Next Week with First-Round Matchups,gpt-4o-mini,,7.627940067322925e-05,0.0,4.751546859741211,4.783500671386719,4.56523323059082,4.148218154907227,4.811652660369873,4.715298652648926,4.613118648529053,0.13038699328899384,4.645638942718506
10,10_c2,2,37719,N1117,The playoffs begin next week across Oklahoma. Here is a complete list of the first-round playoff pairings for each class. Class 6A-I Moore at Edmond Santa Fe Jenks at Mustang Norman at Owasso Tulsa Union at Broken Arrow Class 6A-II Sapulpa at Stillwater Choctaw at Muskogee Midwest City at Bixby Tulsa Washington at Del City Class 5A Woodward at Noble Tulsa Kelley at Collinsville Pryor ...,High school football: First-round playoff pairings,sports,basketball_ncaa,0.0001209557,0,Complete First-Round Playoff Pairings for Oklahoma Classes Released,gpt-4o-mini,,0.00013699938426725566,0.0,4.74530029296875,4.783666610717773,4.567771911621094,4.15383243560791,4.80403995513916,4.712978363037109,4.611711025238037,0.1419287919998169,4.647056579589844
10,10_c3,3,37719,N1117,The playoffs begin next week across Oklahoma. Here is a complete list of the first-round playoff pairings for each class. Class 6A-I Moore at Edmond Santa Fe Jenks at Mustang Norman at Owasso Tulsa Union at Broken Arrow Class 6A-II Sapulpa at Stillwater Choctaw at Muskogee Midwest City at Bixby Tulsa Washington at Del City Class 5A Woodward at Noble Tulsa Kelley at Collinsville Pryor ...,High school football: First-round playoff pairings,sports,basketball_ncaa,0.0001209557,0,Oklahoma High School Playoffs: First Round Matchups Announced,gpt-4o-mini,,7.88366814958863e-05,0.0,4.316525459289551,4.5353240966796875,3.722980260848999,3.6035921573638916,4.537291526794434,4.140287399291992,4.133217811584473,0.10189200937747955,4.158612251281738
11,11_c1,1,8696,N50539,"It's a decade where you'll meet multiple princesses, a new Queen, The King, Prince and the future King of Pop.",50+ Amazing Things That Happened in the '50s,lifestyle,lifestyledidyouknow,0.99997616,1,Meet the New Royal Family and Future King of Pop,gpt-4o-mini,,0.9997348189353943,1.0,4.654083251953125,4.762111186981201,4.367395401000977,4.048515319824219,4.774487495422363,4.572078704833984,4.516030788421631,0.0794408991932869,3.536156177520752
11,11_c2,2,8696,N50539,"It's a decade where you'll meet multiple princesses, a new Queen, The King, Prince and the future King of Pop.",50+ Amazing Things That Happened in the '50s,lifestyle,lifestyledidyouknow,0.99997616,1,"A Decade of Princesses, New Queen, and Future King of Pop",gpt-4o-mini,,0.026697536930441856,0.0,4.659759044647217,4.770641326904297,4.363189220428467,4.049319267272949,4.7867913246154785,4.583705902099609,4.521267414093018,0.09323828667402267,4.517879486083984
11,11_c3,3,8696,N50539,"It's a decade where you'll meet multiple princesses, a new Queen, The King, Prince and the future King of Pop.",50+ Amazing Things That Happened in the '50s,lifestyle,lifestyledidyouknow,0.99997616,1,Exploring New Royal Figures and the Next King of Pop,gpt-4o-mini,,0.07185354083776474,0.0,3.8842272758483887,4.250247001647949,3.2821249961853027,3.403463840484619,4.238430023193359,3.668328046798706,3.784203052520752,0.06804651021957397,3.729361057281494
12,12_c1,1,41048,N38458,"When Monday's game against the Mavericks was tied at 86-86, one of the five Celtics on the floor wasn't even on an NBA roster last year. Now, that might not be surprising if the Celtics were floundering, but they're not. They're doing just the opposite. Now, there is an opportunity for others to contribute as a result of Gordon Hayward's injury. Even with that being the case, Javonte Green wasn't told by Brad Stevens he might see minutes in a...",Javonte Green didn't expect to play as much as he did vs. Mavericks,sports,basketball_nba,0.86899936,1,"{""headlines"":[""Celtics' Javonte Green Steps Up Amid Gordon Hayward's Injury"",""Celtics Thrive as Javonte Green Contributes After Last Year's Absence"",""Javonte Green Helps Celtics Tie Game Against Mavericks 86-86""}",gpt-4o-mini,,0.9527753591537476,1.0,4.212291717529297,4.437427520751953,3.573593854904175,3.486790657043457,4.45753288269043,4.045418739318848,4.025256156921387,0.09901243448257446,3.097233772277832
13,13_c1,1,55398,N31239,Game wardens are investigating a fatal crash involving an all-terrain passenger vehicle in a small town west of Belfast. The wardens say the crash killed 30-year-old Rachel Curtis of Montville in her hometown on Sunday. They say Curtis was a passenger on an ATV that was traveling on a dirt road when it crashed before noon. The warden service says it is working with the district attorney's office to determine if the driver of the ATV will be...,Charges possible after woman dies in ATV crash,travel,travelnews,8.0252066e-05,0,Game Wardens Investigate Fatal ATV Crash Near Belfast,gpt-4o-mini,,7.326818740693852e-05,0.0,4.7540483474731445,4.792708396911621,4.546977996826172,4.122733116149902,4.824398040771484,4.712597370147705,4.608931064605713,0.1500178873538971,4.6463623046875
13,13_c2,2,55398,N31239,Game wardens are investigating a fatal crash involving an all-terrain passenger vehicle in a small town west of Belfast. The wardens say the crash killed 30-year-old Rachel Curtis of Montville in her hometown on Sunday. They say Curtis was a passenger on an ATV that was traveling on a dirt road when it crashed before noon. The warden service says it is working with the district attorney's office to determine if the driver of the ATV will be...,Charges possible after woman dies in ATV crash,travel,travelnews,8.0252066e-05,0,30-Year-Old Woman Dies in ATV Accident in Montville,gpt-4o-mini,,0.00010884635412367061,0.0,4.622516632080078,4.725041389465332,4.158046245574951,3.9076831340789795,4.747149467468262,4.509735107421875,4.432674884796143,0.11433418840169907,4.4611496925354
13,13_c3,3,55398,N31239,Game wardens are investigating a fatal crash involving an all-terrain passenger vehicle in a small town west of Belfast. The wardens say the crash killed 30-year-old Rachel Curtis of Montville in her hometown on Sunday. They say Curtis was a passenger on an ATV that was traveling on a dirt road when it crashed before noon. The warden service says it is working with the district attorney's office to determine if the driver of the ATV will be...,Charges possible after woman dies in ATV crash,travel,travelnews,8.0252066e-05,0,Investigation Underway for Fatal ATV Crash Involving Rachel Curtis,gpt-4o-mini,,8.068761962931603e-05,0.0,4.205322265625,4.399959087371826,3.5112338066101074,3.4852852821350098,4.430368423461914,4.002976417541504,3.9999194145202637,0.12586604058742523,4.031305313110352
14,14_c1,1,5962,N6385,Critics say Procter & Gamble contributes to deforestation and should use recycled materials for paper products,Environmentalists' new target? Charmin toilet paper,finance,finance-companies,7.264649e-05,0,Critics Urge Procter & Gamble to Reduce Deforestation Impact,gpt-4o-mini,,9.59934332058765e-05,0.0,4.724468231201172,4.7935028076171875,4.507629871368408,4.147545337677002,4.7980732917785645,4.674258232116699,4.59293270111084,0.1826844960451126,4.638507843017578
14,14_c2,2,5962,N6385,Critics say Procter & Gamble contributes to deforestation and should use recycled materials for paper products,Environmentalists' new target? Charmin toilet paper,finance,finance-companies,7.264649e-05,0,Procter & Gamble Faces Backlash Over Deforestation Concerns,gpt-4o-mini,,7.257600373122841e-05,0.0,4.608538627624512,4.714127540588379,4.239477157592773,3.9349782466888428,4.718389987945557,4.491415977478027,4.439071178436279,0.16141928732395172,4.479353427886963
14,14_c3,3,5962,N6385,Critics say Procter & Gamble contributes to deforestation and should use recycled materials for paper products,Environmentalists' new target? Charmin toilet paper,finance,finance-companies,7.264649e-05,0,Environmentalists Call for Recycled Materials in Procter & Gamble Products,gpt-4o-mini,,9.659690840635449e-05,0.0,4.740823745727539,4.796156406402588,4.538769721984863,4.16044282913208,4.8092546463012695,4.690640449523926,4.607985973358154,0.18289849162101746,4.653613567352295
15,15_c1,1,52250,N35503,Plant officials told workers during early shifts less than 12 hours after a proposed tentative contract agreement was announced publicly.,"Ford-UAW deal includes closing Romeo Engine Plant, moving 600 jobs",news,newsus,6.76546e-05,0,Plant Officials Inform Workers of Contract Agreement Within 12 Hours,gpt-4o-mini,,7.315410766750574e-05,0.0,4.748140811920166,4.781434059143066,4.570598602294922,4.184779167175293,4.807234287261963,4.712165832519531,4.619097709655762,0.10100779682397842,4.6442766189575195
15,15_c2,2,52250,N35503,Plant officials told workers during early shifts less than 12 hours after a proposed tentative contract agreement was announced publicly.,"Ford-UAW deal includes closing Romeo Engine Plant, moving 600 jobs",news,newsus,6.76546e-05,0,Early Shift Workers Briefed on Tentative Contract Agreement,gpt-4o-mini,,0.00012370252807158977,0.0,4.749738693237305,4.790818214416504,4.551965713500977,4.173382759094238,4.814933776855469,4.707753658294678,4.616543769836426,0.1009535863995552,4.641658782958984
15,15_c3,3,52250,N35503,Plant officials told workers during early shifts less than 12 hours after a proposed tentative contract agreement was announced publicly.,"Ford-UAW deal includes closing Romeo Engine Plant, moving 600 jobs",news,newsus,6.76546e-05,0,Proposed Contract Agreement Announced to Plant Workers Quickly,gpt-4o-mini,,8.376671030418947e-05,0.0,4.745522499084473,4.793062210083008,4.523447513580322,4.139585494995117,4.812984466552734,4.6861371994018555,4.602335453033447,0.09368513524532318,4.625672817230225
16,16_c1,1,9698,N59081,": CELEBS AND KID PARTIESTampa Theatre is shaking up its annual Halloween film festival Nightmare on Franklin Street with two live shows. Catch the popular horror-comedy podcast The Last Podcast on the Left at 8 p.m. Friday. $34.50-$44.50. And Barry Bostwick, the star of The Rocky Horror Picture Show, will give a talk before a screening of the cult classic at 7 p.m. and midnight ...",Top things to do in Tampa Bay this weekend: Oct. 18-20,travel,travelarticle,0.9996277,1,Tampa Theatre Hosts Halloween Festival with Live Shows and Talks,gpt-4o-mini,,9.391312778461725e-05,0.0,4.756749153137207,4.791942596435547,4.548272132873535,4.147980690002441,4.820971488952637,4.719654083251953,4.614926815032959,0.08522553741931915,4.636139392852783
16,16_c2,2,9698,N59081,": CELEBS AND KID PARTIESTampa Theatre is shaking up its annual Halloween film festival Nightmare on Franklin Street with two live shows. Catch the popular horror-comedy podcast The Last Podcast on the Left at 8 p.m. Friday. $34.50-$44.50. And Barry Bostwick, the star of The Rocky Horror Picture Show, will give a talk before a screening of the cult classic at 7 p.m. and midnight ...",Top things to do in Tampa Bay this weekend: Oct. 18-20,travel,travelarticle,0.9996277,1,Nightmare on Franklin Street Features Live Podcast and Celebrity Talk,gpt-4o-mini,,0.006792810279875994,0.0,4.750044345855713,4.800579071044922,4.517564296722412,4.115351676940918,4.822042465209961,4.704698085784912,4.602079391479492,0.08922839909791946,4.617593288421631
16,16_c3,3,9698,N59081,": CELEBS AND KID PARTIESTampa Theatre is shaking up its annual Halloween film festival Nightmare on Franklin Street with two live shows. Catch the popular horror-comedy podcast The Last Podcast on the Left at 8 p.m. Friday. $34.50-$44.50. And Barry Bostwick, the star of The Rocky Horror Picture Show, will give a talk before a screening of the cult classic at 7 p.m. and midnight ...",Top things to do in Tampa Bay this weekend: Oct. 18-20,travel,travelarticle,0.9996277,1,Barry Bostwick to Speak at Tampa's Halloween Film Festival,gpt-4o-mini,,0.0001639719121158123,0.0,4.099332809448242,4.404602527618408,3.4779741764068604,3.4469916820526123,4.365148544311523,3.8980555534362793,3.9411959648132324,0.07026626914739609,3.9585986137390137
17,17_c1,1,14125,N37428,State officials including Republican Gov. Greg Abbott have targeted Austin's left-leaning policies toward homelessness as encampments have grown more prevalent in Texas' capital city.,"Homeless Become More Visible in Austin, Sparking Political Clash",news,newsus,8.295391e-05,0,Texas Officials Criticize Austin's Homelessness Policies Amid Rising Encampments,gpt-4o-mini,,0.0001031005522236228,0.0,4.751076698303223,4.785198211669922,4.576801300048828,4.189107894897461,4.805720806121826,4.71954870223999,4.622703552246094,0.07829475402832031,4.642174243927002
17,17_c2,2,14125,N37428,State officials including Republican Gov. Greg Abbott have targeted Austin's left-leaning policies toward homelessness as encampments have grown more prevalent in Texas' capital city.,"Homeless Become More Visible in Austin, Sparking Political Clash",news,newsus,8.295391e-05,0,Gov. Greg Abbott Addresses Homelessness Policies in Austin,gpt-4o-mini,,7.480198837583885e-05,0.0,4.753720760345459,4.791510105133057,4.572009086608887,4.18633508682251,4.809206485748291,4.720008850097656,4.623607158660889,0.09088562428951263,4.64625358581543
17,17_c3,3,14125,N37428,State officials including Republican Gov. Greg Abbott have targeted Austin's left-leaning policies toward homelessness as encampments have grown more prevalent in Texas' capital city.,"Homeless Become More Visible in Austin, Sparking Political Clash",news,newsus,8.295391e-05,0,State Leaders Target Austin's Approach to Homeless Encampments,gpt-4o-mini,,0.0001076084517990239,0.0,4.749028205871582,4.784601211547852,4.573397636413574,4.198947906494141,4.8089447021484375,4.719488143920898,4.62403678894043,0.0954066589474678,4.647780895233154
