seed_id,candidate_id,candidate_rank,nid,news_id,summary,original_title,category,subvert,original_clickbait_penalty,original_predicted_clickbait,candidate_title,candidate_model,candidate_error,candidate_clickbait_penalty,candidate_predicted_clickbait,candidate_pred_faithfulness,candidate_pred_clarity,candidate_pred_specificity,candidate_pred_attractiveness,candidate_pred_non_clickbait,candidate_pred_overall,candidate_quality_reward,candidate_pairwise_reward,agentic_final_score
5,5_c2,2,42378,N7244,Listed starters for the Cyclones and Longhorns in their 2019 Big 12 Conference matchup at Jack Trice Stadium in Ames.,Depth charts: Projected starters for Iowa State vs. No. 23 Texas,sports,football_ncaa,0.00015676561,0,2019 Big 12 Conference Starters Revealed for Cyclones vs. Longhorns,gpt-4o-mini,,0.00010706628381740302,0.0,4.864193916320801,4.863112926483154,4.773621559143066,4.17259407043457,4.891941547393799,4.81756591796875,4.711625576019287,0.7893772721290588,6.52017068862915
5,5_c3,3,42378,N7244,Listed starters for the Cyclones and Longhorns in their 2019 Big 12 Conference matchup at Jack Trice Stadium in Ames.,Depth charts: Projected starters for Iowa State vs. No. 23 Texas,sports,football_ncaa,0.00015676561,0,Ames to Host Cyclones and Longhorns in 2019 Big 12 Starter Showdown,gpt-4o-mini,,8.7342930783052e-05,0.0,4.861302852630615,4.869662284851074,4.740298271179199,4.1581315994262695,4.898221969604492,4.793524265289307,4.7025322914123535,0.7190994024276733,6.478574275970459
6,6_c1,1,63352,N1369,A local airman returned home to the Miami Valley on Friday and was greeted by dozens of family and friends.,Local Airman returns from 6 Months in Afghanistan,health,wellness,8.4165134e-05,0,Local Airman Returns Home to Miami Valley to Warm Welcome,gpt-4o-mini,,0.00011943013669224456,0.0,4.867895126342773,4.878903388977051,4.745455741882324,4.237973690032959,4.902482986450195,4.801484107971191,4.723743438720703,1.0132710933685303,6.6141557693481445
6,6_c2,2,63352,N1369,A local airman returned home to the Miami Valley on Friday and was greeted by dozens of family and friends.,Local Airman returns from 6 Months in Afghanistan,health,wellness,8.4165134e-05,0,Miami Valley Airman Welcomed by Family and Friends on Friday,gpt-4o-mini,,0.00042582020978443325,0.0,4.869915008544922,4.88465690612793,4.731405735015869,4.206165790557861,4.906768798828125,4.793835639953613,4.716520309448242,0.8044179677963257,6.523861408233643
6,6_c3,3,63352,N1369,A local airman returned home to the Miami Valley on Friday and was greeted by dozens of family and friends.,Local Airman returns from 6 Months in Afghanistan,health,wellness,8.4165134e-05,0,Community Celebrates Homecoming of Airman in Miami Valley,gpt-4o-mini,,0.00011235092097194865,0.0,4.642161846160889,4.73408317565918,4.297616958618164,3.870309591293335,4.788547515869141,4.447872161865234,4.452426433563232,0.5925824642181396,6.083794593811035
7,7_c1,1,29280,N3913,"Students at Hartford's new Weaver campus are working to erase stark lines dividing the building's two school communities, the public school drawing students from the neighborhoods and the magnet arts school that mostly serves the suburbs. Working with staff and administrators, they're trying to counteract some of the unintended consequences of relocating and reorganizing three high schools ...","Hartford's Weaver forging a new identity at campus shared by public, magnet students",news,newsus,0.00013871084,0,Hartford Students Unite to Bridge Divides Between School Communities,gpt-4o-mini,,0.00025233274209313095,0.0,4.6692795753479,4.778616905212402,4.265292167663574,3.9783360958099365,4.8106184005737305,4.438933372497559,4.48505973815918,0.7254191040992737,6.163708686828613
7,7_c2,2,29280,N3913,"Students at Hartford's new Weaver campus are working to erase stark lines dividing the building's two school communities, the public school drawing students from the neighborhoods and the magnet arts school that mostly serves the suburbs. Working with staff and administrators, they're trying to counteract some of the unintended consequences of relocating and reorganizing three high schools ...","Hartford's Weaver forging a new identity at campus shared by public, magnet students",news,newsus,0.00013871084,0,Weaver Campus Students Address Divisions of Public and Magnet Arts Schools,gpt-4o-mini,,0.0003559413307812065,0.0,4.850502014160156,4.870874404907227,4.666378021240234,4.182568550109863,4.899554252624512,4.756017684936523,4.6902618408203125,0.8791829347610474,6.514684200286865
7,7_c3,3,29280,N3913,"Students at Hartford's new Weaver campus are working to erase stark lines dividing the building's two school communities, the public school drawing students from the neighborhoods and the magnet arts school that mostly serves the suburbs. Working with staff and administrators, they're trying to counteract some of the unintended consequences of relocating and reorganizing three high schools ...","Hartford's Weaver forging a new identity at campus shared by public, magnet students",news,newsus,0.00013871084,0,Efforts at Weaver Campus Aim to Integrate Public and Magnet School Communities,gpt-4o-mini,,0.00012039749708492309,0.0,4.742850303649902,4.806890487670898,4.412139892578125,4.123596668243408,4.847570896148682,4.5893378257751465,4.5793561935424805,0.8259347081184387,6.32415771484375
8,8_c1,1,13158,N36369,"Considering that Domingue is slated to be an unrestricted free agent this summer, finding an opportunity to play regularly (even if it isn't necessarily at the NHL level to start with) would be ideal.",Louis Domingue changes agents amid attempt to play at NHL level again,sports,icehockey_nhl,7.8780766e-05,0,Domingue Set to Become Unrestricted Free Agent This Summer,gpt-4o-mini,,0.001303752651438117,0.0,4.5488104820251465,4.734714508056641,4.010110855102539,3.8574118614196777,4.793055534362793,4.265157699584961,4.365882873535156,0.6069170832633972,5.9401750564575195
8,8_c2,2,13158,N36369,"Considering that Domingue is slated to be an unrestricted free agent this summer, finding an opportunity to play regularly (even if it isn't necessarily at the NHL level to start with) would be ideal.",Louis Domingue changes agents amid attempt to play at NHL level again,sports,icehockey_nhl,7.8780766e-05,0,Domingue Seeking Regular Playing Opportunity Ahead of Free Agency,gpt-4o-mini,,0.0001425508817192167,0.0,4.559937477111816,4.73096227645874,4.0146355628967285,3.7925827503204346,4.802938461303711,4.2401628494262695,4.354797840118408,0.692702054977417,5.972103595733643
8,8_c3,3,13158,N36369,"Considering that Domingue is slated to be an unrestricted free agent this summer, finding an opportunity to play regularly (even if it isn't necessarily at the NHL level to start with) would be ideal.",Louis Domingue changes agents amid attempt to play at NHL level again,sports,icehockey_nhl,7.8780766e-05,0,Unrestricted Free Agent Domingue Aims for Regular Playing Time,gpt-4o-mini,,9.010571375256404e-05,0.0,4.452589988708496,4.6594696044921875,3.9406063556671143,3.7841713428497314,4.747593879699707,4.16364860534668,4.288496971130371,0.7264313697814941,5.88551664352417
9,9_c1,1,5749,N61058,A driver was fatally shot in St. Paul on Sunday night and police are searching for the person responsible.,Driver dies after being shot in St. Paul's Summit-U area,news,newsworld,7.788181e-05,0,Driver Fatally Shot in St. Paul on Sunday Night,gpt-4o-mini,,0.00012386354501359165,0.0,4.871634483337402,4.882228851318359,4.73665189743042,4.173893928527832,4.903974533081055,4.7996368408203125,4.7110795974731445,0.6108731627464294,6.444427013397217
9,9_c2,2,5749,N61058,A driver was fatally shot in St. Paul on Sunday night and police are searching for the person responsible.,Driver dies after being shot in St. Paul's Summit-U area,news,newsworld,7.788181e-05,0,Police Investigate Fatal Shooting of Driver in St. Paul,gpt-4o-mini,,6.949724775040522e-05,0.0,4.862610816955566,4.876049995422363,4.707402229309082,4.161839962005615,4.900824546813965,4.781917572021484,4.698853969573975,0.7217772006988525,6.470870018005371
9,9_c3,3,5749,N61058,A driver was fatally shot in St. Paul on Sunday night and police are searching for the person responsible.,Driver dies after being shot in St. Paul's Summit-U area,news,newsworld,7.788181e-05,0,St. Paul Police Seek Suspect in Sunday Night Shooting,gpt-4o-mini,,7.24491837900132e-05,0.0,4.858543395996094,4.870782852172852,4.69895601272583,4.139941215515137,4.9003496170043945,4.77530574798584,4.690668106079102,0.576653003692627,6.403858184814453
10,10_c1,1,37719,N1117,The playoffs begin next week across Oklahoma. Here is a complete list of the first-round playoff pairings for each class. Class 6A-I Moore at Edmond Santa Fe Jenks at Mustang Norman at Owasso Tulsa Union at Broken Arrow Class 6A-II Sapulpa at Stillwater Choctaw at Muskogee Midwest City at Bixby Tulsa Washington at Del City Class 5A Woodward at Noble Tulsa Kelley at Collinsville Pryor ...,High school football: First-round playoff pairings,sports,basketball_ncaa,0.0001209557,0,Oklahoma Playoffs: First-Round Pairings for All Classes Announced,gpt-4o-mini,,7.859594916226342e-05,0.0,4.865254878997803,4.878492832183838,4.712033748626709,4.15647029876709,4.908208847045898,4.785956382751465,4.701014041900635,0.9705944657325745,6.574102401733398
10,10_c2,2,37719,N1117,The playoffs begin next week across Oklahoma. Here is a complete list of the first-round playoff pairings for each class. Class 6A-I Moore at Edmond Santa Fe Jenks at Mustang Norman at Owasso Tulsa Union at Broken Arrow Class 6A-II Sapulpa at Stillwater Choctaw at Muskogee Midwest City at Bixby Tulsa Washington at Del City Class 5A Woodward at Noble Tulsa Kelley at Collinsville Pryor ...,High school football: First-round playoff pairings,sports,basketball_ncaa,0.0001209557,0,Complete First-Round Playoff Matchups for Oklahoma Classes Released,gpt-4o-mini,,0.00015627832908648998,0.0,4.841546058654785,4.863823413848877,4.6341047286987305,4.084053039550781,4.897343635559082,4.738092422485352,4.660297393798828,0.9065136909484863,6.495517730712891
10,10_c3,3,37719,N1117,The playoffs begin next week across Oklahoma. Here is a complete list of the first-round playoff pairings for each class. Class 6A-I Moore at Edmond Santa Fe Jenks at Mustang Norman at Owasso Tulsa Union at Broken Arrow Class 6A-II Sapulpa at Stillwater Choctaw at Muskogee Midwest City at Bixby Tulsa Washington at Del City Class 5A Woodward at Noble Tulsa Kelley at Collinsville Pryor ...,High school football: First-round playoff pairings,sports,basketball_ncaa,0.0001209557,0,Oklahoma High School Football Playoffs Kick Off Next Week with Matchups,gpt-4o-mini,,9.653760207584128e-05,0.0,4.770054817199707,4.829683303833008,4.508598327636719,3.9853734970092773,4.878495216369629,4.628513336181641,4.584956645965576,0.8132545948028564,6.355867862701416
11,11_c1,1,8696,N50539,"It's a decade where you'll meet multiple princesses, a new Queen, The King, Prince and the future King of Pop.",50+ Amazing Things That Happened in the '50s,lifestyle,lifestyledidyouknow,0.99997616,1,"A Decade of Royal Encounters: Princesses, a New Queen, and Future Icons",gpt-4o-mini,,0.033969901502132416,0.0,4.0245561599731445,4.437993049621582,3.3585500717163086,3.484252691268921,4.522325038909912,3.6882476806640625,3.919644594192505,0.5990455746650696,5.291335105895996
11,11_c2,2,8696,N50539,"It's a decade where you'll meet multiple princesses, a new Queen, The King, Prince and the future King of Pop.",50+ Amazing Things That Happened in the '50s,lifestyle,lifestyledidyouknow,0.99997616,1,Meet the New Queen and Future King of Pop This Decade,gpt-4o-mini,,0.9999661445617676,1.0,4.649829864501953,4.787526607513428,4.215490818023682,3.8582375049591064,4.8279266357421875,4.378808975219727,4.446627616882324,0.8220272660255432,5.66192626953125
11,11_c3,3,8696,N50539,"It's a decade where you'll meet multiple princesses, a new Queen, The King, Prince and the future King of Pop.",50+ Amazing Things That Happened in the '50s,lifestyle,lifestyledidyouknow,0.99997616,1,Exploring a Decade of Royal Figures and Musical Legends,gpt-4o-mini,,0.05336092412471771,0.0,3.680116891860962,4.139963150024414,3.0847396850585938,3.2954275608062744,4.301149368286133,3.374479055404663,3.6454403400421143,0.3384842872619629,4.799895763397217
12,12_c1,1,41048,N38458,"When Monday's game against the Mavericks was tied at 86-86, one of the five Celtics on the floor wasn't even on an NBA roster last year. Now, that might not be surprising if the Celtics were floundering, but they're not. They're doing just the opposite. Now, there is an opportunity for others to contribute as a result of Gordon Hayward's injury. Even with that being the case, Javonte Green wasn't told by Brad Stevens he might see minutes in a...",Javonte Green didn't expect to play as much as he did vs. Mavericks,sports,basketball_nba,0.86899936,1,Celtics' Javonte Green Steps Up Amid Gordon Hayward's Injury,gpt-4o-mini,,8.15358871477656e-05,0.0,4.589756011962891,4.746992111206055,4.072181224822998,3.661898374557495,4.81521463394165,4.295803546905518,4.354557037353516,0.3355102241039276,5.852877140045166
12,12_c2,2,41048,N38458,"When Monday's game against the Mavericks was tied at 86-86, one of the five Celtics on the floor wasn't even on an NBA roster last year. Now, that might not be surprising if the Celtics were floundering, but they're not. They're doing just the opposite. Now, there is an opportunity for others to contribute as a result of Gordon Hayward's injury. Even with that being the case, Javonte Green wasn't told by Brad Stevens he might see minutes in a...",Javonte Green didn't expect to play as much as he did vs. Mavericks,sports,basketball_nba,0.86899936,1,Celtics Tied at 86-86: Role for Javonte Green Emerges,gpt-4o-mini,,8.104280277621001e-05,0.0,4.2659502029418945,4.546017169952393,3.642832040786743,3.4253220558166504,4.680315971374512,3.922028064727783,4.074129581451416,0.27269434928894043,5.429102897644043
12,12_c3,3,41048,N38458,"When Monday's game against the Mavericks was tied at 86-86, one of the five Celtics on the floor wasn't even on an NBA roster last year. Now, that might not be surprising if the Celtics were floundering, but they're not. They're doing just the opposite. Now, there is an opportunity for others to contribute as a result of Gordon Hayward's injury. Even with that being the case, Javonte Green wasn't told by Brad Stevens he might see minutes in a...",Javonte Green didn't expect to play as much as he did vs. Mavericks,sports,basketball_nba,0.86899936,1,Javonte Green Contributes as Celtics Thrive Without Gordon Hayward,gpt-4o-mini,,7.802296750014648e-05,0.0,4.697861671447754,4.792380332946777,4.283727645874023,3.8060524463653564,4.856354236602783,4.48765754699707,4.474310874938965,0.49199217557907104,6.078820705413818
13,13_c1,1,55398,N31239,Game wardens are investigating a fatal crash involving an all-terrain passenger vehicle in a small town west of Belfast. The wardens say the crash killed 30-year-old Rachel Curtis of Montville in her hometown on Sunday. They say Curtis was a passenger on an ATV that was traveling on a dirt road when it crashed before noon. The warden service says it is working with the district attorney's office to determine if the driver of the ATV will be...,Charges possible after woman dies in ATV crash,travel,travelnews,8.0252066e-05,0,Game Wardens Investigate Fatal ATV Crash Near Belfast,gpt-4o-mini,,6.947411748114973e-05,0.0,4.872224807739258,4.879650115966797,4.730146408081055,4.183935165405273,4.910048484802246,4.807666301727295,4.713586807250977,1.0005204677581787,6.600581169128418
13,13_c2,2,55398,N31239,Game wardens are investigating a fatal crash involving an all-terrain passenger vehicle in a small town west of Belfast. The wardens say the crash killed 30-year-old Rachel Curtis of Montville in her hometown on Sunday. They say Curtis was a passenger on an ATV that was traveling on a dirt road when it crashed before noon. The warden service says it is working with the district attorney's office to determine if the driver of the ATV will be...,Charges possible after woman dies in ATV crash,travel,travelnews,8.0252066e-05,0,30-Year-Old Rachel Curtis Dies in Montville ATV Accident,gpt-4o-mini,,0.0006149441469460726,0.0,4.871814250946045,4.882955074310303,4.700488567352295,4.120698928833008,4.912563800811768,4.783679008483887,4.694862365722656,0.7222024202346802,6.470346450805664
13,13_c3,3,55398,N31239,Game wardens are investigating a fatal crash involving an all-terrain passenger vehicle in a small town west of Belfast. The wardens say the crash killed 30-year-old Rachel Curtis of Montville in her hometown on Sunday. They say Curtis was a passenger on an ATV that was traveling on a dirt road when it crashed before noon. The warden service says it is working with the district attorney's office to determine if the driver of the ATV will be...,Charges possible after woman dies in ATV crash,travel,travelnews,8.0252066e-05,0,Investigation Underway After Fatal ATV Crash in Montville on Sunday,gpt-4o-mini,,9.434379899175838e-05,0.0,4.828985691070557,4.847314834594727,4.571087837219238,4.058417320251465,4.8896589279174805,4.70805025100708,4.635944366455078,0.8509717583656311,6.437633514404297
14,14_c1,1,5962,N6385,Critics say Procter & Gamble contributes to deforestation and should use recycled materials for paper products,Environmentalists' new target? Charmin toilet paper,finance,finance-companies,7.264649e-05,0,Procter & Gamble Criticized for Deforestation and Paper Product Sourcing,gpt-4o-mini,,0.00010061225475510582,0.0,4.853477478027344,4.875340461730957,4.685770511627197,4.1287078857421875,4.899576187133789,4.769898414611816,4.685203552246094,0.984383225440979,6.559322834014893
14,14_c2,2,5962,N6385,Critics say Procter & Gamble contributes to deforestation and should use recycled materials for paper products,Environmentalists' new target? Charmin toilet paper,finance,finance-companies,7.264649e-05,0,Activists Urge Procter & Gamble to Use Recycled Materials in Paper Products,gpt-4o-mini,,0.00019870378309860826,0.0,4.826056957244873,4.868867874145508,4.636948585510254,4.11558723449707,4.887816429138184,4.726573944091797,4.661334037780762,0.7646455764770508,6.4357218742370605
14,14_c3,3,5962,N6385,Critics say Procter & Gamble contributes to deforestation and should use recycled materials for paper products,Environmentalists' new target? Charmin toilet paper,finance,finance-companies,7.264649e-05,0,Procter & Gamble Faces Backlash Over Environmental Impact of Paper Products,gpt-4o-mini,,7.576988718938082e-05,0.0,4.634829521179199,4.735886573791504,4.208736419677734,3.7527191638946533,4.783611297607422,4.3839898109436035,4.406885147094727,0.620829701423645,6.043161392211914
15,15_c1,1,52250,N35503,Plant officials told workers during early shifts less than 12 hours after a proposed tentative contract agreement was announced publicly.,"Ford-UAW deal includes closing Romeo Engine Plant, moving 600 jobs",news,newsus,6.76546e-05,0,Plant Officials Inform Workers of Contract Agreement within 12 Hours,gpt-4o-mini,,8.200506999855861e-05,0.0,4.866114616394043,4.877484321594238,4.731195449829102,4.183480262756348,4.904751777648926,4.801433086395264,4.710383415222168,0.9318445920944214,6.569090366363525
15,15_c2,2,52250,N35503,Plant officials told workers during early shifts less than 12 hours after a proposed tentative contract agreement was announced publicly.,"Ford-UAW deal includes closing Romeo Engine Plant, moving 600 jobs",news,newsus,6.76546e-05,0,Workers Briefed on Tentative Contract Agreement Soon After Announcement,gpt-4o-mini,,0.00023907519062049687,0.0,4.855206489562988,4.882165908813477,4.646793365478516,4.115246772766113,4.909632682800293,4.7564697265625,4.678286552429199,0.7755846977233887,6.463868141174316
15,15_c3,3,52250,N35503,Plant officials told workers during early shifts less than 12 hours after a proposed tentative contract agreement was announced publicly.,"Ford-UAW deal includes closing Romeo Engine Plant, moving 600 jobs",news,newsus,6.76546e-05,0,Plant Management Communicates Contract Proposal to Staff Shortly After Reveal,gpt-4o-mini,,7.764873589621857e-05,0.0,4.735793113708496,4.7981462478637695,4.37825870513916,3.9149065017700195,4.849562168121338,4.561527252197266,4.5269775390625,0.7776943445205688,6.260277271270752
16,16_c1,1,9698,N59081,": CELEBS AND KID PARTIESTampa Theatre is shaking up its annual Halloween film festival Nightmare on Franklin Street with two live shows. Catch the popular horror-comedy podcast The Last Podcast on the Left at 8 p.m. Friday. $34.50-$44.50. And Barry Bostwick, the star of The Rocky Horror Picture Show, will give a talk before a screening of the cult classic at 7 p.m. and midnight ...",Top things to do in Tampa Bay this weekend: Oct. 18-20,travel,travelarticle,0.9996277,1,Tampa Theatre's Halloween Festival Features Live Shows and Celebrity Guests,gpt-4o-mini,,0.003801994025707245,0.0,4.868993759155273,4.882602691650391,4.694493293762207,4.126148223876953,4.91290807723999,4.782858848571777,4.6942644119262695,0.8372006416320801,6.512152671813965
16,16_c2,2,9698,N59081,": CELEBS AND KID PARTIESTampa Theatre is shaking up its annual Halloween film festival Nightmare on Franklin Street with two live shows. Catch the popular horror-comedy podcast The Last Podcast on the Left at 8 p.m. Friday. $34.50-$44.50. And Barry Bostwick, the star of The Rocky Horror Picture Show, will give a talk before a screening of the cult classic at 7 p.m. and midnight ...",Top things to do in Tampa Bay this weekend: Oct. 18-20,travel,travelarticle,0.9996277,1,Barry Bostwick and The Last Podcast on the Left Headline Tampa's Halloween Events,gpt-4o-mini,,0.9998635053634644,1.0,4.875467300415039,4.886373043060303,4.7158308029174805,4.1408281326293945,4.912554740905762,4.788388252258301,4.703084945678711,0.8718560934066772,6.040820598602295
16,16_c3,3,9698,N59081,": CELEBS AND KID PARTIESTampa Theatre is shaking up its annual Halloween film festival Nightmare on Franklin Street with two live shows. Catch the popular horror-comedy podcast The Last Podcast on the Left at 8 p.m. Friday. $34.50-$44.50. And Barry Bostwick, the star of The Rocky Horror Picture Show, will give a talk before a screening of the cult classic at 7 p.m. and midnight ...",Top things to do in Tampa Bay this weekend: Oct. 18-20,travel,travelarticle,0.9996277,1,Halloween Film Festival at Tampa Theatre Includes Live Podcast and Rocky Horror Talk,gpt-4o-mini,,0.00015808250464033335,0.0,4.874669551849365,4.877214431762695,4.7375030517578125,4.173471450805664,4.90762186050415,4.805608749389648,4.712273597717285,1.0613703727722168,6.626095294952393
17,17_c1,1,14125,N37428,State officials including Republican Gov. Greg Abbott have targeted Austin's left-leaning policies toward homelessness as encampments have grown more prevalent in Texas' capital city.,"Homeless Become More Visible in Austin, Sparking Political Clash",news,newsus,8.295391e-05,0,"Texas Officials, Led by Gov. Abbott, Criticize Austin's Homelessness Policies",gpt-4o-mini,,0.00018540916789788753,0.0,4.858035087585449,4.882063388824463,4.700074195861816,4.167871952056885,4.9042768478393555,4.783624649047852,4.699408054351807,0.9595734477043152,6.56398344039917
