seed_id,objective,objective_name,category,summary,display_label,display_order,variant,candidate_id,candidate_source,headline,is_recommended,recommendation_summary,quality_score,risk_score,audience_score,audience_signal,objective_fit_score,support_score,evidence_support_score,recommendation_score,base_objective_score,persona_adjustment,clickbait_penalty,pred_overall,persona_mean_overall,summary_support_rate,llm_overall,hidden_candidate_pool_size,hidden_candidate_source_count,roles,unified_decision_score,decision_explanation
1,trust_safety,Trust / Safety,news,"There's really nothing easy about being a NASA astronaut on the International Space Station, and the same goes for spacewalking outside of the orbiting laboratory. It's hard work, and when spacewalks stretch on for hours and hours, you have to be in excellent physical condition to make it through.",Low-risk alternative,3,agentic_candidate,1_c2,agentic_generator_v3_candidate,Physical Endurance Essential for NASA Astronauts on Spacewalks,False,Selected from the hidden candidate pool for low clickbait risk while keeping predicted quality.,0.736337,0.9998959174627089,0.5,neutral fallback,0.7931008873859051,0.5,0.5,4.758605324315431,4.758605324315431,0.0,0.0001040825372911,4.188122272491455,,0.5,,10,8,Low-risk alternative,0.804485,Not selected because it has weaker Trust / Safety objective fit by 0.14; weaker audience fit by 0.45.
1,trust_safety,Trust / Safety,news,"There's really nothing easy about being a NASA astronaut on the International Space Station, and the same goes for spacewalking outside of the orbiting laboratory. It's hard work, and when spacewalks stretch on for hours and hours, you have to be in excellent physical condition to make it through.",Recommended,4,zero_shot,zero_shot,api_zero_shot_generator,NASA Astronauts on ISS Face Challenges of Long Spacewalks,True,"Prioritizes factual, clear, non-clickbait headlines for trust-sensitive surfaces. Risk is low after folding clickbait into the safety score. Audience/persona scoring favors it. The local quality critic rates it highly.",0.752579,0.99989028822,0.95,persona voted,0.9291186147033333,0.2857142857142857,0.2857142857142857,5.57471168822,5.12471168822,0.45,0.00010971178,4.7633214,4.75,0.2857142857142857,5.0,10,8,GenAI baseline; Recommended,0.904059,"Prioritizes factual, clear, non-clickbait headlines for trust-sensitive surfaces. Risk is low after folding clickbait into the safety score. Audience/persona scoring favors it. The local quality critic rates it highly."
2,editorial,Editorial,foodanddrink,"LODI -- Spain's king of red grapes, Tempranillo, has found a home in Lodi, where talented growers and winemakers respect and know how to handle the variety. To celebrate International Tempranillo Day, Bokisch Vineyards is putting on the fourth annual Lodi Tour of Tempranillo Friday through Sunday. This year, 13 boutique wineries in the Lodi American Viticultural Area will showcase their ...",Human baseline,1,original,original,human_editor,Tour of Tempranillo offers taste of Lodi's take on the Spanish varietal,False,Original human-written headline used as the editorial reference point.,0.738247,0.9997623561,0.9,persona voted,0.9651251540083333,0.25,0.25,5.79075092405,5.11575092405,0.675,0.0002376439,4.737482,4.5,0.25,5.0,10,8,Human baseline,0.884608,Not selected because it has lower quality by 0.12; less summary support by 0.38.
2,editorial,Editorial,foodanddrink,"LODI -- Spain's king of red grapes, Tempranillo, has found a home in Lodi, where talented growers and winemakers respect and know how to handle the variety. To celebrate International Tempranillo Day, Bokisch Vineyards is putting on the fourth annual Lodi Tour of Tempranillo Friday through Sunday. This year, 13 boutique wineries in the Lodi American Viticultural Area will showcase their ...",Recommended,4,zero_shot,zero_shot,api_zero_shot_generator,Lodi Celebrates International Tempranillo Day with Winery Tour and Tastings,True,"Prioritizes balanced, compact, publication-ready news headlines. Risk is low after folding clickbait into the safety score. Audience/persona scoring favors it. The local quality critic rates it highly. Its main terms are supported by the article summary.",0.860212,0.999898105925,0.95,persona voted,0.9653532938270833,0.625,0.625,5.7921197629625,5.192119762962499,0.6000000000000001,0.000101894075,4.805086,4.75,0.625,5.0,10,8,GenAI baseline; Low-risk alternative; Recommended,0.934887,"Prioritizes balanced, compact, publication-ready news headlines. Risk is low after folding clickbait into the safety score. Audience/persona scoring favors it. The local quality critic rates it highly. Its main terms are supported by the article summary."
2,growth,Growth,foodanddrink,"LODI -- Spain's king of red grapes, Tempranillo, has found a home in Lodi, where talented growers and winemakers respect and know how to handle the variety. To celebrate International Tempranillo Day, Bokisch Vineyards is putting on the fourth annual Lodi Tour of Tempranillo Friday through Sunday. This year, 13 boutique wineries in the Lodi American Viticultural Area will showcase their ...",Human baseline,1,original,original,human_editor,Tour of Tempranillo offers taste of Lodi's take on the Spanish varietal,False,Original human-written headline used as the editorial reference point.,0.738247,0.9997623561,0.9,persona voted,0.9106374379391667,0.25,0.25,5.463824627635001,4.838824627635001,0.625,0.0002376439,4.737482,4.5,0.25,5.0,10,8,Human baseline,0.882705,Not selected because it has lower quality by 0.12; less summary support by 0.38.
2,growth,Growth,foodanddrink,"LODI -- Spain's king of red grapes, Tempranillo, has found a home in Lodi, where talented growers and winemakers respect and know how to handle the variety. To celebrate International Tempranillo Day, Bokisch Vineyards is putting on the fourth annual Lodi Tour of Tempranillo Friday through Sunday. This year, 13 boutique wineries in the Lodi American Viticultural Area will showcase their ...",Recommended,4,zero_shot,zero_shot,api_zero_shot_generator,Lodi Celebrates International Tempranillo Day with Winery Tour and Tastings,True,Prioritizes engaging headlines while still controlling clickbait and trust risk. Risk is low after folding clickbait into the safety score. Audience/persona scoring favors it. The local quality critic rates it highly. Its main terms are supported by the article summary.,0.860212,0.999898105925,0.95,persona voted,0.9561834311789584,0.625,0.625,5.73710058707375,4.9371005870737505,0.7999999999999999,0.000101894075,4.805086,4.75,0.625,5.0,10,8,GenAI baseline; Low-risk alternative; Recommended,0.939388,Prioritizes engaging headlines while still controlling clickbait and trust risk. Risk is low after folding clickbait into the safety score. Audience/persona scoring favors it. The local quality critic rates it highly. Its main terms are supported by the article summary.
2,specificity,Specificity,foodanddrink,"LODI -- Spain's king of red grapes, Tempranillo, has found a home in Lodi, where talented growers and winemakers respect and know how to handle the variety. To celebrate International Tempranillo Day, Bokisch Vineyards is putting on the fourth annual Lodi Tour of Tempranillo Friday through Sunday. This year, 13 boutique wineries in the Lodi American Viticultural Area will showcase their ...",Human baseline,1,original,original,human_editor,Tour of Tempranillo offers taste of Lodi's take on the Spanish varietal,False,Original human-written headline used as the editorial reference point.,0.738247,0.9997623561,0.9,persona voted,0.9200335748741666,0.25,0.25,5.520201449245,4.938951449245,0.5812499999999999,0.0002376439,4.737482,4.5,0.25,5.0,10,8,Human baseline,0.875454,Not selected because it has lower quality by 0.12; less summary support by 0.38.
2,specificity,Specificity,foodanddrink,"LODI -- Spain's king of red grapes, Tempranillo, has found a home in Lodi, where talented growers and winemakers respect and know how to handle the variety. To celebrate International Tempranillo Day, Bokisch Vineyards is putting on the fourth annual Lodi Tour of Tempranillo Friday through Sunday. This year, 13 boutique wineries in the Lodi American Viticultural Area will showcase their ...",Recommended,4,zero_shot,zero_shot,api_zero_shot_generator,Lodi Celebrates International Tempranillo Day with Winery Tour and Tastings,True,"Prioritizes concrete, source-supported details without losing clarity. Risk is low after folding clickbait into the safety score. Audience/persona scoring favors it. The local quality critic rates it highly. Its main terms are supported by the article summary.",0.860212,0.999898105925,0.95,persona voted,0.9481164004443748,0.625,0.625,5.688698402666249,5.08869840266625,0.6,0.000101894075,4.805086,4.75,0.625,5.0,10,8,GenAI baseline; Low-risk alternative; Recommended,0.929701,"Prioritizes concrete, source-supported details without losing clarity. Risk is low after folding clickbait into the safety score. Audience/persona scoring favors it. The local quality critic rates it highly. Its main terms are supported by the article summary."
2,trust_safety,Trust / Safety,foodanddrink,"LODI -- Spain's king of red grapes, Tempranillo, has found a home in Lodi, where talented growers and winemakers respect and know how to handle the variety. To celebrate International Tempranillo Day, Bokisch Vineyards is putting on the fourth annual Lodi Tour of Tempranillo Friday through Sunday. This year, 13 boutique wineries in the Lodi American Viticultural Area will showcase their ...",GenAI baseline,2,zero_shot,zero_shot,api_zero_shot_generator,Lodi Celebrates International Tempranillo Day with Winery Tour and Tastings,False,Direct GenAI headline used as the strongest simple generation baseline.,0.860212,0.999898105925,0.95,persona voted,0.9598896626541668,0.625,0.625,5.759337975925001,5.146837975925001,0.6124999999999999,0.000101894075,4.805086,4.75,0.625,5.0,10,8,GenAI baseline; Low-risk alternative,0.942506,"Strong baseline candidate, but the selector found a better match for this objective."
2,trust_safety,Trust / Safety,foodanddrink,"LODI -- Spain's king of red grapes, Tempranillo, has found a home in Lodi, where talented growers and winemakers respect and know how to handle the variety. To celebrate International Tempranillo Day, Bokisch Vineyards is putting on the fourth annual Lodi Tour of Tempranillo Friday through Sunday. This year, 13 boutique wineries in the Lodi American Viticultural Area will showcase their ...",Recommended,4,original,original,human_editor,Tour of Tempranillo offers taste of Lodi's take on the Spanish varietal,True,"Prioritizes factual, clear, non-clickbait headlines for trust-sensitive surfaces. Risk is low after folding clickbait into the safety score. Audience/persona scoring favors it. The local quality critic rates it highly.",0.738247,0.9997623561,0.9,persona voted,0.9740995100166665,0.25,0.25,5.844597060099999,5.107097060099999,0.7374999999999999,0.0002376439,4.737482,4.5,0.25,5.0,10,8,Human baseline; Recommended,0.901211,"Prioritizes factual, clear, non-clickbait headlines for trust-sensitive surfaces. Risk is low after folding clickbait into the safety score. Audience/persona scoring favors it. The local quality critic rates it highly."
3,editorial,Editorial,travel,"Today, roller coasters have become instruments of adrenaline (or torture, depending on your perspective). They break speed records, hurl passengers through space, and some are even designed to trick riders.",Human baseline,1,original,original,human_editor,The Best Roller Coasters Around the World,False,Original human-written headline used as the editorial reference point.,0.507539,5.37600000000138e-05,0.8,persona voted,0.5545999071000002,0.4,0.4,3.327599442600001,2.902599442600001,0.425,0.99994624,2.7681332,4.0,0.4,3.0,10,8,Human baseline,0.436302,Not selected because it has higher risk by 1.00; lower quality by 0.34; weaker Editorial objective fit by 0.36.
3,editorial,Editorial,travel,"Today, roller coasters have become instruments of adrenaline (or torture, depending on your perspective). They break speed records, hurl passengers through space, and some are even designed to trick riders.",Low-risk alternative,3,agentic_candidate,3_c3,agentic_generator_v3_candidate,Roller Coasters Push Boundaries of Speed and Rider Experience,False,Selected from the hidden candidate pool for low clickbait risk while keeping predicted quality.,0.714995,0.9998377487063408,0.5,neutral fallback,0.7898671054591735,0.4285714285714285,0.4285714285714285,4.739202632755041,4.739202632755041,0.0,0.0001622512936592,4.188739776611328,,0.4285714285714285,,10,8,Low-risk alternative,0.772674,Not selected because it has lower quality by 0.13; weaker Editorial objective fit by 0.12; weaker audience fit by 0.30.
3,editorial,Editorial,travel,"Today, roller coasters have become instruments of adrenaline (or torture, depending on your perspective). They break speed records, hurl passengers through space, and some are even designed to trick riders.",Recommended,4,zero_shot,zero_shot,api_zero_shot_generator,Roller Coasters Today: Speed Records and Thrilling Designs,True,"Prioritizes balanced, compact, publication-ready news headlines. Risk is low after folding clickbait into the safety score. Audience/persona scoring favors it. Its main terms are supported by the article summary.",0.843973,0.9995179222,0.8,persona voted,0.9136330860166667,0.7142857142857143,0.7142857142857143,5.4817985161000005,4.9817985161000005,0.5,0.0004820778,4.497764,4.0,0.7142857142857143,4.0,10,8,GenAI baseline; Recommended,0.893678,"Prioritizes balanced, compact, publication-ready news headlines. Risk is low after folding clickbait into the safety score. Audience/persona scoring favors it. Its main terms are supported by the article summary."
3,growth,Growth,travel,"Today, roller coasters have become instruments of adrenaline (or torture, depending on your perspective). They break speed records, hurl passengers through space, and some are even designed to trick riders.",Human baseline,1,original,original,human_editor,The Best Roller Coasters Around the World,False,Original human-written headline used as the editorial reference point.,0.507539,5.37600000000138e-05,0.8,persona voted,0.5145601996333333,0.4,0.4,3.0873611978,2.8623611978,0.2249999999999999,0.99994624,2.7681332,4.0,0.4,3.0,10,8,Human baseline,0.481264,Not selected because it has higher risk by 1.00; lower quality by 0.34; weaker Growth objective fit by 0.38.
3,growth,Growth,travel,"Today, roller coasters have become instruments of adrenaline (or torture, depending on your perspective). They break speed records, hurl passengers through space, and some are even designed to trick riders.",Low-risk alternative,3,agentic_candidate,3_c3,agentic_generator_v3_candidate,Roller Coasters Push Boundaries of Speed and Rider Experience,False,Selected from the hidden candidate pool for low clickbait risk while keeping predicted quality.,0.714995,0.9998377487063408,0.5,neutral fallback,0.743382096849382,0.4285714285714285,0.4285714285714285,4.460292581096292,4.460292581096292,0.0,0.0001622512936592,4.188739776611328,,0.4285714285714285,,10,8,Low-risk alternative,0.726731,Not selected because it has lower quality by 0.13; weaker Growth objective fit by 0.15; weaker audience fit by 0.30.
3,growth,Growth,travel,"Today, roller coasters have become instruments of adrenaline (or torture, depending on your perspective). They break speed records, hurl passengers through space, and some are even designed to trick riders.",Recommended,4,zero_shot,zero_shot,api_zero_shot_generator,Roller Coasters Today: Speed Records and Thrilling Designs,True,Prioritizes engaging headlines while still controlling clickbait and trust risk. Risk is low after folding clickbait into the safety score. Audience/persona scoring favors it. Its main terms are supported by the article summary.,0.843973,0.9995179222,0.8,persona voted,0.8908378054616667,0.7142857142857143,0.7142857142857143,5.34502683277,4.72002683277,0.625,0.0004820778,4.497764,4.0,0.7142857142857143,4.0,10,8,GenAI baseline; Recommended,0.878148,Prioritizes engaging headlines while still controlling clickbait and trust risk. Risk is low after folding clickbait into the safety score. Audience/persona scoring favors it. Its main terms are supported by the article summary.
3,specificity,Specificity,travel,"Today, roller coasters have become instruments of adrenaline (or torture, depending on your perspective). They break speed records, hurl passengers through space, and some are even designed to trick riders.",Human baseline,1,original,original,human_editor,The Best Roller Coasters Around the World,False,Original human-written headline used as the editorial reference point.,0.507539,5.37600000000138e-05,0.8,persona voted,0.5039470025666667,0.4,0.4,3.0236820154000004,2.5549320154000004,0.46875,0.99994624,2.7681332,4.0,0.4,3.0,10,8,Human baseline,0.459046,Not selected because it has higher risk by 1.00; lower quality by 0.34; weaker Specificity objective fit by 0.39.
3,specificity,Specificity,travel,"Today, roller coasters have become instruments of adrenaline (or torture, depending on your perspective). They break speed records, hurl passengers through space, and some are even designed to trick riders.",Low-risk alternative,3,agentic_candidate,3_c3,agentic_generator_v3_candidate,Roller Coasters Push Boundaries of Speed and Rider Experience,False,Selected from the hidden candidate pool for low clickbait risk while keeping predicted quality.,0.714995,0.9998377487063408,0.5,neutral fallback,0.749812518849614,0.4285714285714285,0.4285714285714285,4.498875113097684,4.498875113097684,0.0,0.0001622512936592,4.188739776611328,,0.4285714285714285,,10,8,Low-risk alternative,0.75189,Not selected because it has lower quality by 0.13; weaker Specificity objective fit by 0.15; weaker audience fit by 0.30.
3,specificity,Specificity,travel,"Today, roller coasters have become instruments of adrenaline (or torture, depending on your perspective). They break speed records, hurl passengers through space, and some are even designed to trick riders.",Recommended,4,zero_shot,zero_shot,api_zero_shot_generator,Roller Coasters Today: Speed Records and Thrilling Designs,True,"Prioritizes concrete, source-supported details without losing clarity. Risk is low after folding clickbait into the safety score. Audience/persona scoring favors it. Its main terms are supported by the article summary.",0.843973,0.9995179222,0.8,persona voted,0.8950415604745238,0.7142857142857143,0.7142857142857143,5.370249362847143,4.826499362847143,0.54375,0.0004820778,4.497764,4.0,0.7142857142857143,4.0,10,8,GenAI baseline; Recommended,0.885888,"Prioritizes concrete, source-supported details without losing clarity. Risk is low after folding clickbait into the safety score. Audience/persona scoring favors it. Its main terms are supported by the article summary."
3,trust_safety,Trust / Safety,travel,"Today, roller coasters have become instruments of adrenaline (or torture, depending on your perspective). They break speed records, hurl passengers through space, and some are even designed to trick riders.",Human baseline,1,original,original,human_editor,The Best Roller Coasters Around the World,False,Original human-written headline used as the editorial reference point.,0.507539,5.37600000000138e-05,0.8,persona voted,0.46757846640000006,0.4,0.4,2.8054707984000005,2.3679707984000005,0.4375,0.99994624,2.7681332,4.0,0.4,3.0,10,8,Human baseline,0.365796,Not selected because it has higher risk by 1.00; lower quality by 0.34; weaker Trust / Safety objective fit by 0.44.
3,trust_safety,Trust / Safety,travel,"Today, roller coasters have become instruments of adrenaline (or torture, depending on your perspective). They break speed records, hurl passengers through space, and some are even designed to trick riders.",Low-risk alternative,3,agentic_candidate,3_c3,agentic_generator_v3_candidate,Roller Coasters Push Boundaries of Speed and Rider Experience,False,Selected from the hidden candidate pool for low clickbait risk while keeping predicted quality.,0.714995,0.9998377487063408,0.5,neutral fallback,0.7982748992741109,0.4285714285714285,0.4285714285714285,4.789649395644665,4.789649395644665,0.0,0.0001622512936592,4.188739776611328,,0.4285714285714285,,10,8,Low-risk alternative,0.799097,Not selected because it has lower quality by 0.13; weaker Trust / Safety objective fit by 0.11; weaker audience fit by 0.30.
3,trust_safety,Trust / Safety,travel,"Today, roller coasters have become instruments of adrenaline (or torture, depending on your perspective). They break speed records, hurl passengers through space, and some are even designed to trick riders.",Recommended,4,zero_shot,zero_shot,api_zero_shot_generator,Roller Coasters Today: Speed Records and Thrilling Designs,True,"Prioritizes factual, clear, non-clickbait headlines for trust-sensitive surfaces. Risk is low after folding clickbait into the safety score. Audience/persona scoring favors it. Its main terms are supported by the article summary.",0.843973,0.9995179222,0.8,persona voted,0.9045284853666667,0.7142857142857143,0.7142857142857143,5.4271709122,4.9896709122,0.4375,0.0004820778,4.497764,4.0,0.7142857142857143,4.0,10,8,GenAI baseline; Recommended,0.903929,"Prioritizes factual, clear, non-clickbait headlines for trust-sensitive surfaces. Risk is low after folding clickbait into the safety score. Audience/persona scoring favors it. Its main terms are supported by the article summary."
4,editorial,Editorial,sports,"The Seattle Seahawks once again rallied for a win, this time over the previously unbeaten 49ers. And this Seattle team is for real, writes Mike Jones.",Human baseline,1,original,original,human_editor,We always believe': Win over 49ers proves Seattle Seahawks' mindset is more than just lip service,False,Original human-written headline used as the editorial reference point.,0.615729,0.99978134368,0.75,persona voted,0.7718242340011113,0.2857142857142857,0.2857142857142857,4.630945404006668,4.355945404006667,0.275,0.00021865632,3.7858207,3.75,0.2857142857142857,5.0,10,8,Human baseline,0.770907,Not selected because it has lower quality by 0.20; weaker Editorial objective fit by 0.20; weaker audience fit by 0.25.
4,editorial,Editorial,sports,"The Seattle Seahawks once again rallied for a win, this time over the previously unbeaten 49ers. And this Seattle team is for real, writes Mike Jones.",Low-risk alternative,3,generic_sft,generic_sft,generic_sft_generator,Seattle Seahawks win over 49ers,False,Selected from the hidden candidate pool for low clickbait risk while keeping predicted quality.,0.964614,0.99992341142,0.45,persona voted,0.8198532012294444,1.0,1.0,4.919119207376666,5.044119207376666,-0.1249999999999999,7.658858e-05,4.7472425,2.25,1.0,4.0,10,8,Low-risk alternative,0.860059,Not selected because it has weaker Editorial objective fit by 0.15; weaker audience fit by 0.55.
4,editorial,Editorial,sports,"The Seattle Seahawks once again rallied for a win, this time over the previously unbeaten 49ers. And this Seattle team is for real, writes Mike Jones.",Recommended,4,zero_shot,zero_shot,api_zero_shot_generator,Seattle Seahawks Defeat Unbeaten 49ers in a Thrilling Comeback Victory,True,"Prioritizes balanced, compact, publication-ready news headlines. Risk is low after folding clickbait into the safety score. Audience/persona scoring favors it. The local quality critic rates it highly. Its main terms are supported by the article summary.",0.814289,0.99985742764,1.0,persona voted,0.9710236588033331,0.5,0.5,5.826141952819999,5.101141952819999,0.725,0.00014257236,4.7449236,5.0,0.5,5.0,10,8,GenAI baseline; Recommended,0.927721,"Prioritizes balanced, compact, publication-ready news headlines. Risk is low after folding clickbait into the safety score. Audience/persona scoring favors it. The local quality critic rates it highly. Its main terms are supported by the article summary."
4,growth,Growth,sports,"The Seattle Seahawks once again rallied for a win, this time over the previously unbeaten 49ers. And this Seattle team is for real, writes Mike Jones.",Human baseline,1,original,original,human_editor,We always believe': Win over 49ers proves Seattle Seahawks' mindset is more than just lip service,False,Original human-written headline used as the editorial reference point.,0.615729,0.99978134368,0.75,persona voted,0.7772894157146667,0.2857142857142857,0.2857142857142857,4.663736494288,4.088736494288,0.575,0.00021865632,3.7858207,3.75,0.2857142857142857,5.0,10,8,Human baseline,0.774575,Not selected because it has lower quality by 0.20; weaker Growth objective fit by 0.14; weaker audience fit by 0.25.
4,growth,Growth,sports,"The Seattle Seahawks once again rallied for a win, this time over the previously unbeaten 49ers. And this Seattle team is for real, writes Mike Jones.",Low-risk alternative,3,generic_sft,generic_sft,generic_sft_generator,Seattle Seahawks win over 49ers,False,Selected from the hidden candidate pool for low clickbait risk while keeping predicted quality.,0.964614,0.99992341142,0.45,persona voted,0.7316298514995,1.0,1.0,4.389779108997,4.789779108997,-0.3999999999999999,7.658858e-05,4.7472425,2.25,1.0,4.0,10,8,Low-risk alternative,0.773127,Not selected because it has weaker Growth objective fit by 0.18; weaker audience fit by 0.55.
